"series_id","state","year","period","label","value","month_net_change","month_percent_change","state_fips","x12_month_net_change","x12_month_percent_change"
"LAUST120000000000004","Florida",2024,"M08","2024 Aug",425527,54536,14.7,12,54536,14.7
"LAUST120000000000004","Florida",2024,"M09","2024 Sep",389725,37193,10.6,12,37193,10.6
"LAUST120000000000004","Florida",2024,"M10","2024 Oct",390683,37924,10.8,12,37924,10.8
"LAUST120000000000004","Florida",2024,"M11","2024 Nov",394255,55787,16.5,12,55787,16.5
"LAUST120000000000004","Florida",2024,"M12","2024 Dec",354651,35414,11.1,12,35414,11.1
"LAUST120000000000004","Florida",2025,"M01","2025 Jan",397203,45349,12.9,12,45349,12.9
"LAUST120000000000004","Florida",2025,"M02","2025 Feb",386580,43512,12.7,12,43512,12.7
"LAUST120000000000004","Florida",2025,"M03","2025 Mar",384071,44330,13,12,44330,13
"LAUST120000000000004","Florida",2025,"M04","2025 Apr",373117,52402,16.3,12,52402,16.3
"LAUST120000000000004","Florida",2025,"M05","2025 May",392435,52161,15.3,12,52161,15.3
"LAUST120000000000004","Florida",2025,"M06","2025 Jun",435289,37551,9.4,12,37551,9.4
"LAUST120000000000004","Florida",2025,"M07","2025 Jul",459908,36200,8.5,12,36200,8.5
"LAUST120000000000004","Florida",2025,"M08","2025 Aug",475708,50181,11.8,12,50181,11.8
"LAUST120000000000004","Florida",2025,"M09","2025 Sep",470921,81196,20.8,12,81196,20.8
"LAUST120000000000004","Florida",2025,"M10","2025 Oct",NA,NA,NA,12,NA,NA
"LAUST120000000000004","Florida",2025,"M11","2025 Nov",537702,143447,36.4,12,143447,36.4
"LAUST120000000000004","Florida",2025,"M12","2025 Dec",489837,135186,38.1,12,135186,38.1
"LAUST130000000000004","Georgia",2023,"M01","2023 Jan",178608,453,0.3,13,453,0.3
"LAUST130000000000004","Georgia",2023,"M02","2023 Feb",179487,9939,5.9,13,9939,5.9
"LAUST130000000000004","Georgia",2023,"M03","2023 Mar",175110,14137,8.8,13,14137,8.8
"LAUST130000000000004","Georgia",2023,"M04","2023 Apr",144629,8951,6.6,13,8951,6.6
"LAUST130000000000004","Georgia",2023,"M05","2023 May",174441,19070,12.3,13,19070,12.3
"LAUST130000000000004","Georgia",2023,"M06","2023 Jun",189706,6778,3.7,13,6778,3.7
"LAUST130000000000004","Georgia",2023,"M07","2023 Jul",176642,6788,4,13,6788,4
"LAUST130000000000004","Georgia",2023,"M08","2023 Aug",196611,11115,6,13,11115,6
"LAUST130000000000004","Georgia",2023,"M09","2023 Sep",173615,15250,9.6,13,15250,9.6
"LAUST130000000000004","Georgia",2023,"M10","2023 Oct",179006,6697,3.9,13,6697,3.9
"LAUST130000000000004","Georgia",2023,"M11","2023 Nov",163112,294,0.2,13,294,0.2
"LAUST130000000000004","Georgia",2023,"M12","2023 Dec",160627,4315,2.8,13,4315,2.8
"LAUST130000000000004","Georgia",2024,"M01","2024 Jan",176536,-2072,-1.2,13,-2072,-1.2
"LAUST130000000000004","Georgia",2024,"M02","2024 Feb",180196,709,0.4,13,709,0.4
"LAUST130000000000004","Georgia",2024,"M03","2024 Mar",180070,4960,2.8,13,4960,2.8
"LAUST130000000000004","Georgia",2024,"M04","2024 Apr",157953,13324,9.2,13,13324,9.2
"LAUST130000000000004","Georgia",2024,"M05","2024 May",181632,7191,4.1,13,7191,4.1
"LAUST130000000000004","Georgia",2024,"M06","2024 Jun",209869,20163,10.6,13,20163,10.6
"LAUST130000000000004","Georgia",2024,"M07","2024 Jul",208159,31517,17.8,13,31517,17.8
"LAUST130000000000004","Georgia",2024,"M08","2024 Aug",210786,14175,7.2,13,14175,7.2
"LAUST130000000000004","Georgia",2024,"M09","2024 Sep",179936,6321,3.6,13,6321,3.6
"LAUST130000000000004","Georgia",2024,"M10","2024 Oct",186785,7779,4.3,13,7779,4.3
"LAUST130000000000004","Georgia",2024,"M11","2024 Nov",181366,18254,11.2,13,18254,11.2
"LAUST130000000000004","Georgia",2024,"M12","2024 Dec",171908,11281,7,13,11281,7
"LAUST130000000000004","Georgia",2025,"M01","2025 Jan",186209,9673,5.5,13,9673,5.5
"LAUST130000000000004","Georgia",2025,"M02","2025 Feb",188044,7848,4.4,13,7848,4.4
"LAUST130000000000004","Georgia",2025,"M03","2025 Mar",182382,2312,1.3,13,2312,1.3
"LAUST130000000000004","Georgia",2025,"M04","2025 Apr",158172,219,0.1,13,219,0.1
"LAUST130000000000004","Georgia",2025,"M05","2025 May",176513,-5119,-2.8,13,-5119,-2.8
"LAUST130000000000004","Georgia",2025,"M06","2025 Jun",195379,-14490,-6.9,13,-14490,-6.9
"LAUST130000000000004","Georgia",2025,"M07","2025 Jul",192882,-15277,-7.3,13,-15277,-7.3
"LAUST130000000000004","Georgia",2025,"M08","2025 Aug",196198,-14588,-6.9,13,-14588,-6.9
"LAUST130000000000004","Georgia",2025,"M09","2025 Sep",184232,4296,2.4,13,4296,2.4
"LAUST130000000000004","Georgia",2025,"M10","2025 Oct",NA,NA,NA,13,NA,NA
"LAUST130000000000004","Georgia",2025,"M11","2025 Nov",196659,15293,8.4,13,15293,8.4
"LAUST130000000000004","Georgia",2025,"M12","2025 Dec",180250,8342,4.9,13,8342,4.9
"LAUST150000000000004","Hawaii",2023,"M01","2023 Jan",20132,-940,-4.5,15,-940,-4.5
"LAUST150000000000004","Hawaii",2023,"M02","2023 Feb",19907,-821,-4,15,-821,-4
"LAUST150000000000004","Hawaii",2023,"M03","2023 Mar",18566,-1274,-6.4,15,-1274,-6.4
"LAUST150000000000004","Hawaii",2023,"M04","2023 Apr",17075,-3494,-17,15,-3494,-17
"LAUST150000000000004","Hawaii",2023,"M05","2023 May",17604,-3092,-14.9,15,-3092,-14.9
"LAUST150000000000004","Hawaii",2023,"M06","2023 Jun",22495,-3792,-14.4,15,-3792,-14.4
"LAUST150000000000004","Hawaii",2023,"M07","2023 Jul",18435,-4171,-18.5,15,-4171,-18.5
"LAUST150000000000004","Hawaii",2023,"M08","2023 Aug",20191,-3392,-14.4,15,-3392,-14.4
"LAUST150000000000004","Hawaii",2023,"M09","2023 Sep",21314,-1686,-7.3,15,-1686,-7.3
"LAUST150000000000004","Hawaii",2023,"M10","2023 Oct",19950,-2709,-12,15,-2709,-12
"LAUST150000000000004","Hawaii",2023,"M11","2023 Nov",19486,-3397,-14.8,15,-3397,-14.8
"LAUST150000000000004","Hawaii",2023,"M12","2023 Dec",17888,-1610,-8.3,15,-1610,-8.3
"LAUST150000000000004","Hawaii",2024,"M01","2024 Jan",18967,-1165,-5.8,15,-1165,-5.8
"LAUST150000000000004","Hawaii",2024,"M02","2024 Feb",18670,-1237,-6.2,15,-1237,-6.2
"LAUST150000000000004","Hawaii",2024,"M03","2024 Mar",17358,-1208,-6.5,15,-1208,-6.5
"LAUST150000000000004","Hawaii",2024,"M04","2024 Apr",16955,-120,-0.7,15,-120,-0.7
"LAUST150000000000004","Hawaii",2024,"M05","2024 May",16392,-1212,-6.9,15,-1212,-6.9
"LAUST150000000000004","Hawaii",2024,"M06","2024 Jun",22646,151,0.7,15,151,0.7
"LAUST150000000000004","Hawaii",2024,"M07","2024 Jul",20376,1941,10.5,15,1941,10.5
"LAUST150000000000004","Hawaii",2024,"M08","2024 Aug",20393,202,1,15,202,1
"LAUST150000000000004","Hawaii",2024,"M09","2024 Sep",19960,-1354,-6.4,15,-1354,-6.4
"LAUST150000000000004","Hawaii",2024,"M10","2024 Oct",18744,-1206,-6,15,-1206,-6
"LAUST150000000000004","Hawaii",2024,"M11","2024 Nov",19333,-153,-0.8,15,-153,-0.8
"LAUST150000000000004","Hawaii",2024,"M12","2024 Dec",16477,-1411,-7.9,15,-1411,-7.9
"LAUST150000000000004","Hawaii",2025,"M01","2025 Jan",17305,-1662,-8.8,15,-1662,-8.8
"LAUST150000000000004","Hawaii",2025,"M02","2025 Feb",16859,-1811,-9.7,15,-1811,-9.7
"LAUST150000000000004","Hawaii",2025,"M03","2025 Mar",15576,-1782,-10.3,15,-1782,-10.3
"LAUST150000000000004","Hawaii",2025,"M04","2025 Apr",15367,-1588,-9.4,15,-1588,-9.4
"LAUST150000000000004","Hawaii",2025,"M05","2025 May",14992,-1400,-8.5,15,-1400,-8.5
"LAUST150000000000004","Hawaii",2025,"M06","2025 Jun",19287,-3359,-14.8,15,-3359,-14.8
"LAUST150000000000004","Hawaii",2025,"M07","2025 Jul",15526,-4850,-23.8,15,-4850,-23.8
"LAUST150000000000004","Hawaii",2025,"M08","2025 Aug",15162,-5231,-25.7,15,-5231,-25.7
"LAUST150000000000004","Hawaii",2025,"M09","2025 Sep",15424,-4536,-22.7,15,-4536,-22.7
"LAUST150000000000004","Hawaii",2025,"M10","2025 Oct",NA,NA,NA,15,NA,NA
"LAUST150000000000004","Hawaii",2025,"M11","2025 Nov",17586,-1747,-9,15,-1747,-9
"LAUST150000000000004","Hawaii",2025,"M12","2025 Dec",15210,-1267,-7.7,15,-1267,-7.7
"LAUST160000000000004","Idaho",2023,"M01","2023 Jan",34856,567,1.7,16,567,1.7
"LAUST160000000000004","Idaho",2023,"M02","2023 Feb",35308,2599,7.9,16,2599,7.9
"LAUST160000000000004","Idaho",2023,"M03","2023 Mar",34044,3429,11.2,16,3429,11.2
"LAUST160000000000004","Idaho",2023,"M04","2023 Apr",27793,2719,10.8,16,2719,10.8
"LAUST160000000000004","Idaho",2023,"M05","2023 May",28613,4749,19.9,16,4749,19.9
"LAUST160000000000004","Idaho",2023,"M06","2023 Jun",29511,2405,8.9,16,2405,8.9
"LAUST160000000000004","Idaho",2023,"M07","2023 Jul",30585,4050,15.3,16,4050,15.3
"LAUST160000000000004","Idaho",2023,"M08","2023 Aug",30649,3834,14.3,16,3834,14.3
"LAUST160000000000004","Idaho",2023,"M09","2023 Sep",28187,4826,20.7,16,4826,20.7
"LAUST160000000000004","Idaho",2023,"M10","2023 Oct",29202,4865,20,16,4865,20
"LAUST160000000000004","Idaho",2023,"M11","2023 Nov",30900,4265,16,16,4265,16
"LAUST160000000000004","Idaho",2023,"M12","2023 Dec",32391,5594,20.9,16,5594,20.9
"LAUST160000000000004","Idaho",2024,"M01","2024 Jan",39544,4688,13.4,16,4688,13.4
"LAUST160000000000004","Idaho",2024,"M02","2024 Feb",40963,5655,16,16,5655,16
"LAUST160000000000004","Idaho",2024,"M03","2024 Mar",40058,6014,17.7,16,6014,17.7
"LAUST160000000000004","Idaho",2024,"M04","2024 Apr",33466,5673,20.4,16,5673,20.4
"LAUST160000000000004","Idaho",2024,"M05","2024 May",32509,3896,13.6,16,3896,13.6
"LAUST160000000000004","Idaho",2024,"M06","2024 Jun",35402,5891,20,16,5891,20
"LAUST160000000000004","Idaho",2024,"M07","2024 Jul",36851,6266,20.5,16,6266,20.5
"LAUST160000000000004","Idaho",2024,"M08","2024 Aug",35078,4429,14.5,16,4429,14.5
"LAUST160000000000004","Idaho",2024,"M09","2024 Sep",30891,2704,9.6,16,2704,9.6
"LAUST160000000000004","Idaho",2024,"M10","2024 Oct",32153,2951,10.1,16,2951,10.1
"LAUST160000000000004","Idaho",2024,"M11","2024 Nov",35070,4170,13.5,16,4170,13.5
"LAUST160000000000004","Idaho",2024,"M12","2024 Dec",35817,3426,10.6,16,3426,10.6
"LAUST160000000000004","Idaho",2025,"M01","2025 Jan",42857,3313,8.4,16,3313,8.4
"LAUST160000000000004","Idaho",2025,"M02","2025 Feb",43257,2294,5.6,16,2294,5.6
"LAUST160000000000004","Idaho",2025,"M03","2025 Mar",41562,1504,3.8,16,1504,3.8
"LAUST160000000000004","Idaho",2025,"M04","2025 Apr",35409,1943,5.8,16,1943,5.8
"LAUST160000000000004","Idaho",2025,"M05","2025 May",33316,807,2.5,16,807,2.5
"LAUST160000000000004","Idaho",2025,"M06","2025 Jun",35347,-55,-0.2,16,-55,-0.2
"LAUST160000000000004","Idaho",2025,"M07","2025 Jul",36323,-528,-1.4,16,-528,-1.4
"LAUST160000000000004","Idaho",2025,"M08","2025 Aug",34943,-135,-0.4,16,-135,-0.4
"LAUST160000000000004","Idaho",2025,"M09","2025 Sep",33141,2250,7.3,16,2250,7.3
"LAUST160000000000004","Idaho",2025,"M10","2025 Oct",NA,NA,NA,16,NA,NA
"LAUST160000000000004","Idaho",2025,"M11","2025 Nov",35187,117,0.3,16,117,0.3
"LAUST160000000000004","Idaho",2025,"M12","2025 Dec",35299,-518,-1.4,16,-518,-1.4
"LAUST170000000000004","Illinois",2023,"M01","2023 Jan",299711,-37849,-11.2,17,-37849,-11.2
"LAUST170000000000004","Illinois",2023,"M02","2023 Feb",299529,-24634,-7.6,17,-24634,-7.6
"LAUST170000000000004","Illinois",2023,"M03","2023 Mar",283009,-18072,-6,17,-18072,-6
"LAUST170000000000004","Illinois",2023,"M04","2023 Apr",244150,-36320,-12.9,17,-36320,-12.9
"LAUST170000000000004","Illinois",2023,"M05","2023 May",257012,-26702,-9.4,17,-26702,-9.4
"LAUST170000000000004","Illinois",2023,"M06","2023 Jun",311732,-12009,-3.7,17,-12009,-3.7
"LAUST170000000000004","Illinois",2023,"M07","2023 Jul",307772,-6099,-1.9,17,-6099,-1.9
"LAUST170000000000004","Illinois",2023,"M08","2023 Aug",337241,17362,5.4,17,17362,5.4
"LAUST170000000000004","Illinois",2023,"M09","2023 Sep",309534,27240,9.6,17,27240,9.6
"LAUST170000000000004","Illinois",2023,"M10","2023 Oct",298729,18754,6.7,17,18754,6.7
"LAUST170000000000004","Illinois",2023,"M11","2023 Nov",279781,8789,3.2,17,8789,3.2
"LAUST170000000000004","Illinois",2023,"M12","2023 Dec",285929,27604,10.7,17,27604,10.7
"LAUST170000000000004","Illinois",2024,"M01","2024 Jan",336814,37103,12.4,17,37103,12.4
"LAUST170000000000004","Illinois",2024,"M02","2024 Feb",348792,49263,16.4,17,49263,16.4
"LAUST170000000000004","Illinois",2024,"M03","2024 Mar",329876,46867,16.6,17,46867,16.6
"LAUST170000000000004","Illinois",2024,"M04","2024 Apr",301467,57317,23.5,17,57317,23.5
"LAUST170000000000004","Illinois",2024,"M05","2024 May",317074,60062,23.4,17,60062,23.4
"LAUST170000000000004","Illinois",2024,"M06","2024 Jun",383620,71888,23.1,17,71888,23.1
"LAUST170000000000004","Illinois",2024,"M07","2024 Jul",385694,77922,25.3,17,77922,25.3
"LAUST170000000000004","Illinois",2024,"M08","2024 Aug",357442,20201,6,17,20201,6
"LAUST170000000000004","Illinois",2024,"M09","2024 Sep",316758,7224,2.3,17,7224,2.3
"LAUST170000000000004","Illinois",2024,"M10","2024 Oct",314294,15565,5.2,17,15565,5.2
"LAUST170000000000004","Illinois",2024,"M11","2024 Nov",300533,20752,7.4,17,20752,7.4
"LAUST170000000000004","Illinois",2024,"M12","2024 Dec",283123,-2806,-1,17,-2806,-1
"LAUST170000000000004","Illinois",2025,"M01","2025 Jan",328182,-8632,-2.6,17,-8632,-2.6
"LAUST170000000000004","Illinois",2025,"M02","2025 Feb",328514,-20278,-5.8,17,-20278,-5.8
"LAUST170000000000004","Illinois",2025,"M03","2025 Mar",310958,-18918,-5.7,17,-18918,-5.7
"LAUST170000000000004","Illinois",2025,"M04","2025 Apr",280166,-21301,-7.1,17,-21301,-7.1
"LAUST170000000000004","Illinois",2025,"M05","2025 May",273008,-44066,-13.9,17,-44066,-13.9
"LAUST170000000000004","Illinois",2025,"M06","2025 Jun",303919,-79701,-20.8,17,-79701,-20.8
"LAUST170000000000004","Illinois",2025,"M07","2025 Jul",314739,-70955,-18.4,17,-70955,-18.4
"LAUST170000000000004","Illinois",2025,"M08","2025 Aug",303385,-54057,-15.1,17,-54057,-15.1
"LAUST170000000000004","Illinois",2025,"M09","2025 Sep",281237,-35521,-11.2,17,-35521,-11.2
"LAUST170000000000004","Illinois",2025,"M10","2025 Oct",NA,NA,NA,17,NA,NA
"LAUST170000000000004","Illinois",2025,"M11","2025 Nov",317273,16740,5.6,17,16740,5.6
"LAUST170000000000004","Illinois",2025,"M12","2025 Dec",314732,31609,11.2,17,31609,11.2
"LAUST180000000000004","Indiana",2023,"M01","2023 Jan",122997,8512,7.4,18,8512,7.4
"LAUST180000000000004","Indiana",2023,"M02","2023 Feb",130434,12996,11.1,18,12996,11.1
"LAUST180000000000004","Indiana",2023,"M03","2023 Mar",123232,13482,12.3,18,13482,12.3
"LAUST180000000000004","Indiana",2023,"M04","2023 Apr",94851,8775,10.2,18,8775,10.2
"LAUST180000000000004","Indiana",2023,"M05","2023 May",117117,19876,20.4,18,19876,20.4
"LAUST180000000000004","Indiana",2023,"M06","2023 Jun",123604,9272,8.1,18,9272,8.1
"LAUST180000000000004","Indiana",2023,"M07","2023 Jul",127823,8185,6.8,18,8185,6.8
"LAUST180000000000004","Indiana",2023,"M08","2023 Aug",121275,13995,13,18,13995,13
"LAUST180000000000004","Indiana",2023,"M09","2023 Sep",109452,22128,25.3,18,22128,25.3
"LAUST180000000000004","Indiana",2023,"M10","2023 Oct",112452,10938,10.8,18,10938,10.8
"LAUST180000000000004","Indiana",2023,"M11","2023 Nov",115413,11885,11.5,18,11885,11.5
"LAUST180000000000004","Indiana",2023,"M12","2023 Dec",106530,14393,15.6,18,14393,15.6
"LAUST180000000000004","Indiana",2024,"M01","2024 Jan",136901,13904,11.3,18,13904,11.3
"LAUST180000000000004","Indiana",2024,"M02","2024 Feb",149242,18808,14.4,18,18808,14.4
"LAUST180000000000004","Indiana",2024,"M03","2024 Mar",143140,19908,16.2,18,19908,16.2
"LAUST180000000000004","Indiana",2024,"M04","2024 Apr",120614,25763,27.2,18,25763,27.2
"LAUST180000000000004","Indiana",2024,"M05","2024 May",135631,18514,15.8,18,18514,15.8
"LAUST180000000000004","Indiana",2024,"M06","2024 Jun",151689,28085,22.7,18,28085,22.7
"LAUST180000000000004","Indiana",2024,"M07","2024 Jul",165546,37723,29.5,18,37723,29.5
"LAUST180000000000004","Indiana",2024,"M08","2024 Aug",149836,28561,23.6,18,28561,23.6
"LAUST180000000000004","Indiana",2024,"M09","2024 Sep",132257,22805,20.8,18,22805,20.8
"LAUST180000000000004","Indiana",2024,"M10","2024 Oct",132388,19936,17.7,18,19936,17.7
"LAUST180000000000004","Indiana",2024,"M11","2024 Nov",137577,22164,19.2,18,22164,19.2
"LAUST180000000000004","Indiana",2024,"M12","2024 Dec",124500,17970,16.9,18,17970,16.9
"LAUST180000000000004","Indiana",2025,"M01","2025 Jan",145458,8557,6.3,18,8557,6.3
"LAUST180000000000004","Indiana",2025,"M02","2025 Feb",148113,-1129,-0.8,18,-1129,-0.8
"LAUST180000000000004","Indiana",2025,"M03","2025 Mar",132644,-10496,-7.3,18,-10496,-7.3
"LAUST180000000000004","Indiana",2025,"M04","2025 Apr",114568,-6046,-5,18,-6046,-5
"LAUST180000000000004","Indiana",2025,"M05","2025 May",127990,-7641,-5.6,18,-7641,-5.6
"LAUST180000000000004","Indiana",2025,"M06","2025 Jun",137716,-13973,-9.2,18,-13973,-9.2
"LAUST180000000000004","Indiana",2025,"M07","2025 Jul",147900,-17646,-10.7,18,-17646,-10.7
"LAUST180000000000004","Indiana",2025,"M08","2025 Aug",135144,-14692,-9.8,18,-14692,-9.8
"LAUST180000000000004","Indiana",2025,"M09","2025 Sep",124347,-7910,-6,18,-7910,-6
"LAUST180000000000004","Indiana",2025,"M10","2025 Oct",NA,NA,NA,18,NA,NA
"LAUST180000000000004","Indiana",2025,"M11","2025 Nov",108300,-29277,-21.3,18,-29277,-21.3
"LAUST180000000000004","Indiana",2025,"M12","2025 Dec",91585,-32915,-26.4,18,-32915,-26.4
"LAUST190000000000004","Iowa",2023,"M01","2023 Jan",62312,-161,-0.3,19,-161,-0.3
"LAUST190000000000004","Iowa",2023,"M02","2023 Feb",56734,4229,8.1,19,4229,8.1
"LAUST190000000000004","Iowa",2023,"M03","2023 Mar",54022,4692,9.5,19,4692,9.5
"LAUST190000000000004","Iowa",2023,"M04","2023 Apr",39758,3585,9.9,19,3585,9.9
"LAUST190000000000004","Iowa",2023,"M05","2023 May",48097,7106,17.3,19,7106,17.3
"LAUST190000000000004","Iowa",2023,"M06","2023 Jun",52448,3950,8.1,19,3950,8.1
"LAUST190000000000004","Iowa",2023,"M07","2023 Jul",53717,1095,2.1,19,1095,2.1
"LAUST190000000000004","Iowa",2023,"M08","2023 Aug",56377,1737,3.2,19,1737,3.2
"LAUST190000000000004","Iowa",2023,"M09","2023 Sep",46371,2677,6.1,19,2677,6.1
"LAUST190000000000004","Iowa",2023,"M10","2023 Oct",49785,915,1.9,19,915,1.9
"LAUST190000000000004","Iowa",2023,"M11","2023 Nov",43832,-3970,-8.3,19,-3970,-8.3
"LAUST190000000000004","Iowa",2023,"M12","2023 Dec",45183,-4860,-9.7,19,-4860,-9.7
"LAUST190000000000004","Iowa",2024,"M01","2024 Jan",59822,-2490,-4,19,-2490,-4
"LAUST190000000000004","Iowa",2024,"M02","2024 Feb",54126,-2608,-4.6,19,-2608,-4.6
"LAUST190000000000004","Iowa",2024,"M03","2024 Mar",48387,-5635,-10.4,19,-5635,-10.4
"LAUST190000000000004","Iowa",2024,"M04","2024 Apr",38409,-1349,-3.4,19,-1349,-3.4
"LAUST190000000000004","Iowa",2024,"M05","2024 May",46650,-1447,-3,19,-1447,-3
"LAUST190000000000004","Iowa",2024,"M06","2024 Jun",55200,2752,5.2,19,2752,5.2
"LAUST190000000000004","Iowa",2024,"M07","2024 Jul",61983,8266,15.4,19,8266,15.4
"LAUST190000000000004","Iowa",2024,"M08","2024 Aug",60880,4503,8,19,4503,8
"LAUST190000000000004","Iowa",2024,"M09","2024 Sep",51265,4894,10.6,19,4894,10.6
"LAUST190000000000004","Iowa",2024,"M10","2024 Oct",57249,7464,15,19,7464,15
"LAUST190000000000004","Iowa",2024,"M11","2024 Nov",57259,13427,30.6,19,13427,30.6
"LAUST190000000000004","Iowa",2024,"M12","2024 Dec",56013,10830,24,19,10830,24
"LAUST190000000000004","Iowa",2025,"M01","2025 Jan",71702,11880,19.9,19,11880,19.9
"LAUST190000000000004","Iowa",2025,"M02","2025 Feb",66480,12354,22.8,19,12354,22.8
"LAUST190000000000004","Iowa",2025,"M03","2025 Mar",63457,15070,31.1,19,15070,31.1
"LAUST190000000000004","Iowa",2025,"M04","2025 Apr",53120,14711,38.3,19,14711,38.3
"LAUST190000000000004","Iowa",2025,"M05","2025 May",57672,11022,23.6,19,11022,23.6
"LAUST190000000000004","Iowa",2025,"M06","2025 Jun",61456,6256,11.3,19,6256,11.3
"LAUST190000000000004","Iowa",2025,"M07","2025 Jul",65392,3409,5.5,19,3409,5.5
"LAUST190000000000004","Iowa",2025,"M08","2025 Aug",65980,5100,8.4,19,5100,8.4
"LAUST190000000000004","Iowa",2025,"M09","2025 Sep",54729,3464,6.8,19,3464,6.8
"LAUST190000000000004","Iowa",2025,"M10","2025 Oct",NA,NA,NA,19,NA,NA
"LAUST190000000000004","Iowa",2025,"M11","2025 Nov",56235,-1024,-1.8,19,-1024,-1.8
"LAUST190000000000004","Iowa",2025,"M12","2025 Dec",58202,2189,3.9,19,2189,3.9
"LAUST200000000000004","Kansas",2023,"M01","2023 Jan",45938,4232,10.1,20,4232,10.1
"LAUST200000000000004","Kansas",2023,"M02","2023 Feb",49927,6774,15.7,20,6774,15.7
"LAUST200000000000004","Kansas",2023,"M03","2023 Mar",45145,4380,10.7,20,4380,10.7
"LAUST200000000000004","Kansas",2023,"M04","2023 Apr",39549,4337,12.3,20,4337,12.3
"LAUST200000000000004","Kansas",2023,"M05","2023 May",41182,2802,7.3,20,2802,7.3
"LAUST200000000000004","Kansas",2023,"M06","2023 Jun",46932,921,2,20,921,2
"LAUST200000000000004","Kansas",2023,"M07","2023 Jul",49613,-1632,-3.2,20,-1632,-3.2
"LAUST200000000000004","Kansas",2023,"M08","2023 Aug",50268,-117,-0.2,20,-117,-0.2
"LAUST200000000000004","Kansas",2023,"M09","2023 Sep",41969,2270,5.7,20,2270,5.7
"LAUST200000000000004","Kansas",2023,"M10","2023 Oct",45323,1735,4,20,1735,4
"LAUST200000000000004","Kansas",2023,"M11","2023 Nov",35055,-2775,-7.3,20,-2775,-7.3
